organismal_trait	pSTR	lrt_pvalue	adjusted_p	BF_significant
abamectin_norm.n	STR_15283	0.806213335858888	1	FALSE
abamectin_norm.n	STR_153	0.0444960102805001	1	FALSE
abamectin_norm.n	STR_15339	0.559504280911487	1	FALSE
abamectin_norm.n	STR_15343	0.246644094963893	1	FALSE
abamectin_norm.n	STR_15347	0.0385429529089469	1	FALSE
abamectin_norm.n	STR_15348	0.830434491137299	1	FALSE
abamectin_norm.n	STR_15368	0.162160040558121	1	FALSE
abamectin_norm.n	STR_1538	0.106438774671398	1	FALSE
abamectin_norm.n	STR_15394	0.897107867336591	1	FALSE
abamectin_norm.n	STR_15415	0.656582483461814	1	FALSE
abamectin_norm.n	STR_15430	0.944820368955212	1	FALSE
abamectin_norm.n	STR_15441	0.69566619714295	1	FALSE
abamectin_norm.n	STR_15444	0.681423059267716	1	FALSE
abamectin_norm.n	STR_15459	0.690482140888428	1	FALSE
abamectin_norm.n	STR_15494	0.553240542631563	1	FALSE
abamectin_norm.n	STR_15496	0.684565152583122	1	FALSE
abamectin_norm.n	STR_15497	0.901778633876969	1	FALSE
abamectin_norm.n	STR_15498	0.765985877806277	1	FALSE
abamectin_norm.n	STR_15499	0.554511495508464	1	FALSE
abamectin_norm.n	STR_15500	0.903871252983332	1	FALSE
abamectin_norm.n	STR_1553	0.732441626223246	1	FALSE
abamectin_norm.n	STR_15547	0.706204044039779	1	FALSE
abamectin_norm.n	STR_15589	0.835631655614044	1	FALSE
abamectin_norm.n	STR_15596	0.153704614327832	1	FALSE
abamectin_norm.n	STR_15599	0.553264902016873	1	FALSE
abamectin_norm.n	STR_15603	0.159081396257403	1	FALSE
abamectin_norm.n	STR_15635	0.775530381754797	1	FALSE
abamectin_norm.n	STR_15662	0.350141192510395	1	FALSE
abamectin_norm.n	STR_15667	0.44084940076167	1	FALSE
abamectin_norm.n	STR_15683	0.0984340797995554	1	FALSE
abamectin_norm.n	STR_15685	0.964154957392654	1	FALSE
abamectin_norm.n	STR_15745	0.990463543671365	1	FALSE
abamectin_norm.n	STR_15779	0.601717746542033	1	FALSE
abamectin_norm.n	STR_1579	0.686639023139457	1	FALSE
abamectin_norm.n	STR_1582	0.420900313104108	1	FALSE
abamectin_norm.n	STR_1583	0.47497188669359	1	FALSE
abamectin_norm.n	STR_15837	0.559158493257113	1	FALSE
abamectin_norm.n	STR_15848	0.207785979209544	1	FALSE
abamectin_norm.n	STR_15853	0.747429971982325	1	FALSE
abamectin_norm.n	STR_15855	0.293870302460167	1	FALSE
abamectin_norm.n	STR_15895	0.963942823519594	1	FALSE
abamectin_norm.n	STR_15916	0.40818779955202	1	FALSE
abamectin_norm.n	STR_1595	0.395844393566486	1	FALSE
abamectin_norm.n	STR_15952	0.369241616440803	1	FALSE
abamectin_norm.n	STR_15960	0.300847335503462	1	FALSE
abamectin_norm.n	STR_15976	0.497865724146001	1	FALSE
abamectin_norm.n	STR_15982	0.704473689599274	1	FALSE
abamectin_norm.n	STR_15989	0.483350692367115	1	FALSE
abamectin_norm.n	STR_15991	0.950640952890478	1	FALSE
abamectin_norm.n	STR_16009	0.787019947217394	1	FALSE
abamectin_norm.n	STR_1601	0.602522925795083	1	FALSE
abamectin_norm.n	STR_16011	0.44152193893515	1	FALSE
abamectin_norm.n	STR_16029	0.5880602509328	1	FALSE
abamectin_norm.n	STR_16053	0.436080911208414	1	FALSE
abamectin_norm.n	STR_16057	0.635508758403946	1	FALSE
abamectin_norm.n	STR_16098	0.579121697206975	1	FALSE
abamectin_norm.n	STR_16112	0.00909315316645259	1	FALSE
abamectin_norm.n	STR_16123	0.535752773194239	1	FALSE
abamectin_norm.n	STR_16127	0.470716778011427	1	FALSE
abamectin_norm.n	STR_16129	0.372614378860086	1	FALSE
abamectin_norm.n	STR_16147	0.957714789911291	1	FALSE
abamectin_norm.n	STR_16182	0.440064592919336	1	FALSE
abamectin_norm.n	STR_1619	0.242700152966298	1	FALSE
abamectin_norm.n	STR_16194	0.946429433083921	1	FALSE
abamectin_norm.n	STR_1620	0.773830431648367	1	FALSE
abamectin_norm.n	STR_16202	0.993555286135163	1	FALSE
abamectin_norm.n	STR_16204	0.891931693403755	1	FALSE
abamectin_norm.n	STR_16206	0.834158795973511	1	FALSE
abamectin_norm.n	STR_16212	0.679609509308483	1	FALSE
abamectin_norm.n	STR_16214	0.997083561610492	1	FALSE
abamectin_norm.n	STR_16215	0.556185792929808	1	FALSE
abamectin_norm.n	STR_16216	0.573678710147608	1	FALSE
abamectin_norm.n	STR_16284	0.60123021606028	1	FALSE
abamectin_norm.n	STR_16287	0.641740607036611	1	FALSE
abamectin_norm.n	STR_16296	0.867020038039942	1	FALSE
abamectin_norm.n	STR_16304	0.221405813201623	1	FALSE
abamectin_norm.n	STR_16328	0.0744864418180367	1	FALSE
abamectin_norm.n	STR_16330	0.741826457926107	1	FALSE
abamectin_norm.n	STR_16334	0.604974288889655	1	FALSE
abamectin_norm.n	STR_16340	0.285881485231339	1	FALSE
abamectin_norm.n	STR_16347	0.635387441091506	1	FALSE
abamectin_norm.n	STR_16366	0.0626901193093506	1	FALSE
abamectin_norm.n	STR_16369	0.799808772294938	1	FALSE
abamectin_norm.n	STR_16373	0.840467825701325	1	FALSE
abamectin_norm.n	STR_16375	0.664553630011205	1	FALSE
abamectin_norm.n	STR_16403	0.894061768513866	1	FALSE
abamectin_norm.n	STR_16404	0.584629201434947	1	FALSE
abamectin_norm.n	STR_16425	0.858187121787401	1	FALSE
abamectin_norm.n	STR_16450	0.0531322123171089	1	FALSE
abamectin_norm.n	STR_16455	0.542717197514671	1	FALSE
abamectin_norm.n	STR_16486	1.10603344630067e-05	0.0275955344852018	TRUE
abamectin_norm.n	STR_16491	0.291433989032098	1	FALSE
abamectin_norm.n	STR_16500	0.0229012510756102	1	FALSE
abamectin_norm.n	STR_16504	0.0137242277577257	1	FALSE
abamectin_norm.n	STR_16505	0.0343925296475502	1	FALSE
abamectin_norm.n	STR_16510	0.314819743306638	1	FALSE
abamectin_norm.n	STR_16514	0.0865897356257717	1	FALSE
abamectin_norm.n	STR_16545	0.507125413652769	1	FALSE
abamectin_norm.n	STR_16598	0.165302602984397	1	FALSE
abamectin_norm.n	STR_1662	0.463405913515649	1	FALSE
abamectin_norm.n	STR_16622	0.904913372372226	1	FALSE
abamectin_norm.n	STR_16668	0.0642018300840543	1	FALSE
abamectin_norm.n	STR_16693	0.579734658506686	1	FALSE
abamectin_norm.n	STR_16710	0.0199572998834711	1	FALSE
abamectin_norm.n	STR_16712	0.319306617439446	1	FALSE
abamectin_norm.n	STR_16733	0.225525325404817	1	FALSE
abamectin_norm.n	STR_16746	0.659166152523336	1	FALSE
abamectin_norm.n	STR_16748	0.0102223693205286	1	FALSE
abamectin_norm.n	STR_16751	0.0684946232347992	1	FALSE
abamectin_norm.n	STR_16753	0.868710930444937	1	FALSE
abamectin_norm.n	STR_16777	0.00886561026679623	1	FALSE
abamectin_norm.n	STR_16780	0.0119289455585803	1	FALSE
abamectin_norm.n	STR_16900	0.856759532906716	1	FALSE
abamectin_norm.n	STR_16909	0.207902130079069	1	FALSE
abamectin_norm.n	STR_16916	0.000733264154479347	1	FALSE
abamectin_norm.n	STR_16927	0.613990149821108	1	FALSE
abamectin_norm.n	STR_16932	0.0774309986087627	1	FALSE
abamectin_norm.n	STR_16943	0.128705172974857	1	FALSE
abamectin_norm.n	STR_16947	0.000728895488279114	1	FALSE
abamectin_norm.n	STR_16956	0.536453054936373	1	FALSE
abamectin_norm.n	STR_16958	0.0355407583373468	1	FALSE
abamectin_norm.n	STR_16994	0.165361763460479	1	FALSE
abamectin_norm.n	STR_17004	0.243319131478538	1	FALSE
abamectin_norm.n	STR_17018	0.000264481353223961	0.659880976293782	FALSE
abamectin_norm.n	STR_17023	0.195779249881959	1	FALSE
abamectin_norm.n	STR_17025	0.105005473237481	1	FALSE
abamectin_norm.n	STR_17029	0.256153144414383	1	FALSE
abamectin_norm.n	STR_1703	0.026875963544933	1	FALSE
abamectin_norm.n	STR_17032	0.779719007428216	1	FALSE
abamectin_norm.n	STR_17087	0.421214106565478	1	FALSE
abamectin_norm.n	STR_17088	0.510264403787319	1	FALSE
abamectin_norm.n	STR_17109	0.877865614072222	1	FALSE
abamectin_norm.n	STR_17114	0.631487944596543	1	FALSE
abamectin_norm.n	STR_17137	0.432119000401843	1	FALSE
abamectin_norm.n	STR_17168	0.656624217721287	1	FALSE
abamectin_norm.n	STR_17207	0.477665197993587	1	FALSE
abamectin_norm.n	STR_1721	0.359084877643288	1	FALSE
abamectin_norm.n	STR_17217	0.633820303858786	1	FALSE
abamectin_norm.n	STR_17275	0.174056080476872	1	FALSE
abamectin_norm.n	STR_17287	0.16633048003527	1	FALSE
abamectin_norm.n	STR_17291	0.0885802661822782	1	FALSE
abamectin_norm.n	STR_173	0.0171894743469044	1	FALSE
abamectin_norm.n	STR_17307	0.219849483304821	1	FALSE
abamectin_norm.n	STR_1734	0.367830243105644	1	FALSE
abamectin_norm.n	STR_17353	0.623928074934673	1	FALSE
abamectin_norm.n	STR_1736	0.422928728057165	1	FALSE
abamectin_norm.n	STR_17391	0.0728720920383613	1	FALSE
abamectin_norm.n	STR_17443	0.0418861769995522	1	FALSE
abamectin_norm.n	STR_17469	0.193840183013214	1	FALSE
abamectin_norm.n	STR_17530	0.798857212855135	1	FALSE
abamectin_norm.n	STR_17532	0.109683136938385	1	FALSE
abamectin_norm.n	STR_17542	0.149073121561103	1	FALSE
abamectin_norm.n	STR_17543	0.678470702510442	1	FALSE
abamectin_norm.n	STR_17544	0.091168132338969	1	FALSE
abamectin_norm.n	STR_17547	0.00980003795925188	1	FALSE
abamectin_norm.n	STR_17550	0.16912463901469	1	FALSE
abamectin_norm.n	STR_1759	0.313370350790686	1	FALSE
abamectin_norm.n	STR_17595	0.00160679899125861	1	FALSE
abamectin_norm.n	STR_17620	0.0482091802096205	1	FALSE
abamectin_norm.n	STR_17629	0.103526584270357	1	FALSE
abamectin_norm.n	STR_17646	0.0979261927614523	1	FALSE
abamectin_norm.n	STR_17648	0.260264402870452	1	FALSE
abamectin_norm.n	STR_17660	0.0173581311026227	1	FALSE
abamectin_norm.n	STR_17681	0.10125895580622	1	FALSE
abamectin_norm.n	STR_17755	0.0466958561479477	1	FALSE
abamectin_norm.n	STR_17757	0.0465307263499244	1	FALSE
abamectin_norm.n	STR_17762	0.138080292964514	1	FALSE
abamectin_norm.n	STR_17769	1.38373636240129e-05	0.0345242222419122	TRUE
abamectin_norm.n	STR_17777	0.119037537301305	1	FALSE
abamectin_norm.n	STR_17797	0.000215621696305603	0.53797613228248	FALSE
abamectin_norm.n	STR_17841	0.635622426223063	1	FALSE
abamectin_norm.n	STR_17861	0.108394577004757	1	FALSE
abamectin_norm.n	STR_17867	0.0886231558564336	1	FALSE
abamectin_norm.n	STR_17872	0.0111041181055336	1	FALSE
abamectin_norm.n	STR_17873	0.0329501981901759	1	FALSE
abamectin_norm.n	STR_17906	3.979705759473e-05	0.0992936586988513	FALSE
abamectin_norm.n	STR_17908	0.110531330123599	1	FALSE
abamectin_norm.n	STR_17919	0.857739454231228	1	FALSE
abamectin_norm.n	STR_1792	0.270768559408193	1	FALSE
abamectin_norm.n	STR_17926	0.196754436447042	1	FALSE
abamectin_norm.n	STR_17944	0.399159996128378	1	FALSE
abamectin_norm.n	STR_17989	0.011469245837252	1	FALSE
abamectin_norm.n	STR_17990	0.046010266665738	1	FALSE
abamectin_norm.n	STR_18007	0.0110677047063203	1	FALSE
abamectin_norm.n	STR_18018	0.0768298684504198	1	FALSE
abamectin_norm.n	STR_18021	0.242479266206806	1	FALSE
abamectin_norm.n	STR_1804	0.459394675602906	1	FALSE
abamectin_norm.n	STR_18068	0.083363219611459	1	FALSE
abamectin_norm.n	STR_18092	0.488933375910493	1	FALSE
abamectin_norm.n	STR_18094	0.343210892916199	1	FALSE
abamectin_norm.n	STR_1812	0.122423274153849	1	FALSE
abamectin_norm.n	STR_18142	0.246775878963876	1	FALSE
abamectin_norm.n	STR_18144	0.0465098051046682	1	FALSE
abamectin_norm.n	STR_18151	0.842289321651128	1	FALSE
abamectin_norm.n	STR_18154	0.963984474299735	1	FALSE
abamectin_norm.n	STR_18157	0.50842447113353	1	FALSE
abamectin_norm.n	STR_18158	0.160006083205743	1	FALSE
abamectin_norm.n	STR_18201	0.898595650750889	1	FALSE
abamectin_norm.n	STR_18213	0.209382394223254	1	FALSE
abamectin_norm.n	STR_18214	0.540463234822633	1	FALSE
abamectin_norm.n	STR_18216	0.441278517934067	1	FALSE
abamectin_norm.n	STR_18254	0.132162580446388	1	FALSE
abamectin_norm.n	STR_18259	0.0211640700160472	1	FALSE
abamectin_norm.n	STR_18270	0.142158953263141	1	FALSE
abamectin_norm.n	STR_18272	0.834752857678109	1	FALSE
abamectin_norm.n	STR_18273	0.870647650718183	1	FALSE
abamectin_norm.n	STR_18282	0.129131373741784	1	FALSE
abamectin_norm.n	STR_18288	0.840167463005829	1	FALSE
abamectin_norm.n	STR_18298	0.0947101190949784	1	FALSE
abamectin_norm.n	STR_18300	0.721808496404784	1	FALSE
abamectin_norm.n	STR_18305	0.0326972823348221	1	FALSE
abamectin_norm.n	STR_18309	0.0405282057801948	1	FALSE
abamectin_norm.n	STR_18322	0.591189079211034	1	FALSE
abamectin_norm.n	STR_18354	0.00882233976806216	1	FALSE
abamectin_norm.n	STR_18355	0.0317189181121148	1	FALSE
abamectin_norm.n	STR_18360	0.14021412345717	1	FALSE
abamectin_norm.n	STR_18361	0.0223322693510532	1	FALSE
abamectin_norm.n	STR_18372	0.182942612450037	1	FALSE
abamectin_norm.n	STR_184	0.533954243655721	1	FALSE
abamectin_norm.n	STR_18400	0.487833871756934	1	FALSE
abamectin_norm.n	STR_18432	0.588962425943939	1	FALSE
abamectin_norm.n	STR_18433	0.0283049079868917	1	FALSE
abamectin_norm.n	STR_18435	0.552003351053175	1	FALSE
abamectin_norm.n	STR_18474	0.182244775552425	1	FALSE
abamectin_norm.n	STR_18521	0.458408736428688	1	FALSE
abamectin_norm.n	STR_18551	0.842131380063497	1	FALSE
abamectin_norm.n	STR_18591	0.721808571232542	1	FALSE
abamectin_norm.n	STR_18593	0.0528198613367842	1	FALSE
abamectin_norm.n	STR_18597	0.614493643938124	1	FALSE
abamectin_norm.n	STR_18599	0.00851022722094624	1	FALSE
abamectin_norm.n	STR_18607	0.251950092055744	1	FALSE
abamectin_norm.n	STR_18614	0.0170042609752483	1	FALSE
abamectin_norm.n	STR_18622	0.862446068249537	1	FALSE
abamectin_norm.n	STR_18686	0.0624441960980474	1	FALSE
abamectin_norm.n	STR_18688	0.143628230108295	1	FALSE
abamectin_norm.n	STR_18707	0.0701433413201798	1	FALSE
abamectin_norm.n	STR_18708	0.97813338648024	1	FALSE
abamectin_norm.n	STR_18717	0.175594981386493	1	FALSE
abamectin_norm.n	STR_18739	0.252667311788616	1	FALSE
abamectin_norm.n	STR_18782	0.161604980985473	1	FALSE
abamectin_norm.n	STR_18791	0.952061001583765	1	FALSE
abamectin_norm.n	STR_18802	0.539310621181639	1	FALSE
abamectin_norm.n	STR_18825	0.592681296253624	1	FALSE
abamectin_norm.n	STR_18834	0.503534753625082	1	FALSE
abamectin_norm.n	STR_18839	0.538242925564407	1	FALSE
abamectin_norm.n	STR_18843	0.235652055204026	1	FALSE
abamectin_norm.n	STR_18873	0.240495945637363	1	FALSE
abamectin_norm.n	STR_18874	0.155311109140456	1	FALSE
abamectin_norm.n	STR_18877	0.327302513609251	1	FALSE
abamectin_norm.n	STR_18880	0.158185648990307	1	FALSE
abamectin_norm.n	STR_18889	0.171710603446307	1	FALSE
abamectin_norm.n	STR_18892	0.157216995200548	1	FALSE
abamectin_norm.n	STR_18909	0.0705353965099634	1	FALSE
abamectin_norm.n	STR_18939	0.0606742996966705	1	FALSE
abamectin_norm.n	STR_18944	0.496798083347102	1	FALSE
abamectin_norm.n	STR_18956	0.34388265954991	1	FALSE
abamectin_norm.n	STR_18968	0.767616950331771	1	FALSE
abamectin_norm.n	STR_19015	0.262438948015674	1	FALSE
abamectin_norm.n	STR_19019	0.22907912462877	1	FALSE
abamectin_norm.n	STR_1902	0.299596884043122	1	FALSE
abamectin_norm.n	STR_19021	0.284327564367718	1	FALSE
abamectin_norm.n	STR_19067	0.798469350591954	1	FALSE
abamectin_norm.n	STR_1909	0.248612190084779	1	FALSE
abamectin_norm.n	STR_19105	0.895385145656445	1	FALSE
abamectin_norm.n	STR_19183	0.446046962970773	1	FALSE
abamectin_norm.n	STR_19200	0.0408382680290692	1	FALSE
abamectin_norm.n	STR_19214	0.091716853291879	1	FALSE
abamectin_norm.n	STR_19216	0.26074119623456	1	FALSE
abamectin_norm.n	STR_1926	0.632029670355984	1	FALSE
abamectin_norm.n	STR_19264	0.968156068788623	1	FALSE
abamectin_norm.n	STR_19275	0.459614159067918	1	FALSE
abamectin_norm.n	STR_19279	0.455912808377194	1	FALSE
abamectin_norm.n	STR_1928	0.352395657719339	1	FALSE
abamectin_norm.n	STR_19295	0.0637027475501492	1	FALSE
abamectin_norm.n	STR_19314	0.0262159025075034	1	FALSE
abamectin_norm.n	STR_19328	0.204336928060165	1	FALSE
abamectin_norm.n	STR_19331	0.633796134726545	1	FALSE
abamectin_norm.n	STR_19332	0.883958309336568	1	FALSE
abamectin_norm.n	STR_19340	0.126554192497369	1	FALSE
abamectin_norm.n	STR_19343	0.0332788974564204	1	FALSE
abamectin_norm.n	STR_19355	0.781621148223231	1	FALSE
abamectin_norm.n	STR_19365	0.292905114417077	1	FALSE
abamectin_norm.n	STR_19374	0.721310863188682	1	FALSE
abamectin_norm.n	STR_19376	0.0428551063775733	1	FALSE
abamectin_norm.n	STR_19387	0.747534489252318	1	FALSE
abamectin_norm.n	STR_1939	0.994768900298108	1	FALSE
abamectin_norm.n	STR_19397	0.172614156501652	1	FALSE
abamectin_norm.n	STR_19409	0.487757888610601	1	FALSE
abamectin_norm.n	STR_19414	0.223944057660448	1	FALSE
abamectin_norm.n	STR_19415	0.460572943164111	1	FALSE
abamectin_norm.n	STR_19475	0.376621517049493	1	FALSE
abamectin_norm.n	STR_19488	0.25801608399998	1	FALSE
abamectin_norm.n	STR_1949	0.476759153871162	1	FALSE
abamectin_norm.n	STR_19499	0.131957712679189	1	FALSE
abamectin_norm.n	STR_1952	0.669842149829188	1	FALSE
abamectin_norm.n	STR_19532	0.922886610837852	1	FALSE
abamectin_norm.n	STR_19541	0.519250518410469	1	FALSE
abamectin_norm.n	STR_19576	0.19908874589469	1	FALSE
abamectin_norm.n	STR_1958	0.775492540972339	1	FALSE
abamectin_norm.n	STR_19603	0.579890021167183	1	FALSE
abamectin_norm.n	STR_19651	1.90049691689266e-05	0.047417398076472	TRUE
abamectin_norm.n	STR_19676	0.084098347364165	1	FALSE
abamectin_norm.n	STR_19707	0.220564225409156	1	FALSE
abamectin_norm.n	STR_19727	0.216005615936821	1	FALSE
abamectin_norm.n	STR_19732	0.199006499374019	1	FALSE
abamectin_norm.n	STR_19743	0.0980345613534295	1	FALSE
abamectin_norm.n	STR_19753	0.668740011727439	1	FALSE
abamectin_norm.n	STR_19758	0.340961577421024	1	FALSE
abamectin_norm.n	STR_1977	0.160565704982272	1	FALSE
abamectin_norm.n	STR_19772	0.437506061828594	1	FALSE
abamectin_norm.n	STR_19785	0.771108336100176	1	FALSE
abamectin_norm.n	STR_198	0.963060387933992	1	FALSE
abamectin_norm.n	STR_19848	0.0775313560905547	1	FALSE
abamectin_norm.n	STR_19851	0.0135998572755649	1	FALSE
abamectin_norm.n	STR_19854	0.849435229822699	1	FALSE
abamectin_norm.n	STR_19922	0.00161636267543662	1	FALSE
abamectin_norm.n	STR_19948	0.745321315575171	1	FALSE
abamectin_norm.n	STR_19955	0.000796168239197765	1	FALSE
abamectin_norm.n	STR_19963	0.142759609062546	1	FALSE
abamectin_norm.n	STR_19978	0.413814145471327	1	FALSE
abamectin_norm.n	STR_2000	0.379223904664623	1	FALSE
abamectin_norm.n	STR_20003	0.132184000959614	1	FALSE
abamectin_norm.n	STR_20034	0.14360061192443	1	FALSE
abamectin_norm.n	STR_20068	0.720584876958599	1	FALSE
abamectin_norm.n	STR_20074	0.678266361085982	1	FALSE
abamectin_norm.n	STR_20075	0.503330015639764	1	FALSE
abamectin_norm.n	STR_20076	0.157244476841028	1	FALSE
abamectin_norm.n	STR_20079	0.00863201631391048	1	FALSE
abamectin_norm.n	STR_20085	0.446746860660929	1	FALSE
abamectin_norm.n	STR_20086	0.874060620063808	1	FALSE
abamectin_norm.n	STR_20088	0.479485640520536	1	FALSE
abamectin_norm.n	STR_20090	0.448231880803319	1	FALSE
abamectin_norm.n	STR_20116	0.39061018035869	1	FALSE
abamectin_norm.n	STR_20124	0.00287809785149489	1	FALSE
abamectin_norm.n	STR_20125	0.307400106544047	1	FALSE
abamectin_norm.n	STR_20138	0.727038098019266	1	FALSE
abamectin_norm.n	STR_2014	0.519677756472368	1	FALSE
abamectin_norm.n	STR_20143	0.268578399326543	1	FALSE
abamectin_norm.n	STR_20155	0.027687421009774	1	FALSE
abamectin_norm.n	STR_20158	0.946618330986353	1	FALSE
abamectin_norm.n	STR_20187	0.000761219710138399	1	FALSE
abamectin_norm.n	STR_2020	0.204138278003098	1	FALSE
abamectin_norm.n	STR_20202	0.335429964469512	1	FALSE
abamectin_norm.n	STR_20208	0.00185233608434158	1	FALSE
abamectin_norm.n	STR_20217	0.0190969150635594	1	FALSE
abamectin_norm.n	STR_20231	0.449086892499862	1	FALSE
abamectin_norm.n	STR_2024	0.956164235960788	1	FALSE
abamectin_norm.n	STR_20254	0.16811801190622	1	FALSE
abamectin_norm.n	STR_20287	0.911442927248458	1	FALSE
abamectin_norm.n	STR_20292	0.941528873305813	1	FALSE
abamectin_norm.n	STR_2032	0.39891421178856	1	FALSE
abamectin_norm.n	STR_20321	0.11649430096762	1	FALSE
abamectin_norm.n	STR_20328	0.579886767755843	1	FALSE
abamectin_norm.n	STR_20332	0.0458668706446832	1	FALSE
abamectin_norm.n	STR_2034	0.743132947500495	1	FALSE
abamectin_norm.n	STR_20357	0.535094272398839	1	FALSE
abamectin_norm.n	STR_20380	0.625027954615714	1	FALSE
abamectin_norm.n	STR_20397	0.0879589929749724	1	FALSE
abamectin_norm.n	STR_20398	0.43017899874839	1	FALSE
abamectin_norm.n	STR_2040	0.302515245669059	1	FALSE
abamectin_norm.n	STR_20402	0.159249436965289	1	FALSE
abamectin_norm.n	STR_20413	0.208321818496656	1	FALSE
abamectin_norm.n	STR_20423	0.460863049446463	1	FALSE
abamectin_norm.n	STR_20426	0.0357326286157445	1	FALSE
abamectin_norm.n	STR_20442	0.00265677218043158	1	FALSE
abamectin_norm.n	STR_20449	0.0601306466947579	1	FALSE
abamectin_norm.n	STR_20456	0.0152976535050897	1	FALSE
abamectin_norm.n	STR_20469	0.0696534646046377	1	FALSE
abamectin_norm.n	STR_20480	0.0433005163263806	1	FALSE
abamectin_norm.n	STR_20499	0.00491888685718738	1	FALSE
abamectin_norm.n	STR_20500	0.0138700499264623	1	FALSE
abamectin_norm.n	STR_20502	0.0329364453446515	1	FALSE
abamectin_norm.n	STR_20503	0.0163163150562435	1	FALSE
abamectin_norm.n	STR_20504	0.97470384718505	1	FALSE
abamectin_norm.n	STR_20521	0.00810269004838564	1	FALSE
abamectin_norm.n	STR_20542	0.000917564929409497	1	FALSE
abamectin_norm.n	STR_20555	0.00661652643068307	1	FALSE
abamectin_norm.n	STR_20560	0.00223397874649734	1	FALSE
abamectin_norm.n	STR_20567	0.961786918317578	1	FALSE
abamectin_norm.n	STR_20574	0.429656080640869	1	FALSE
abamectin_norm.n	STR_20577	0.0370981667008424	1	FALSE
abamectin_norm.n	STR_20584	0.278490369475568	1	FALSE
abamectin_norm.n	STR_20589	0.737416937778823	1	FALSE
abamectin_norm.n	STR_20595	0.00470494327643774	1	FALSE
abamectin_norm.n	STR_20598	0.000604715425584371	1	FALSE
abamectin_norm.n	STR_20601	0.613856142639891	1	FALSE
abamectin_norm.n	STR_20617	0.0130123736269117	1	FALSE
abamectin_norm.n	STR_20618	0.0292565578583464	1	FALSE
abamectin_norm.n	STR_20637	0.194124203914509	1	FALSE
abamectin_norm.n	STR_20665	0.0591308686693591	1	FALSE
abamectin_norm.n	STR_20672	0.179872671232161	1	FALSE
abamectin_norm.n	STR_20678	0.00980555235865121	1	FALSE
abamectin_norm.n	STR_20683	0.0305422783654683	1	FALSE
abamectin_norm.n	STR_20687	0.0498635481188131	1	FALSE
abamectin_norm.n	STR_20688	0.000659599288200092	1	FALSE
abamectin_norm.n	STR_20698	0.00474914831395679	1	FALSE
abamectin_norm.n	STR_20711	0.335929979987903	1	FALSE
